
center,left,right,steering,throttle,brake,speed
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_37_551.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_37_551.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_37_551.jpg, 0, 0, 0, 9.91077
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_37_729.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_37_729.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_37_729.jpg, -0.5293362, 0, 0, 9.537879
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_37_903.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_37_903.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_37_903.jpg, -1, 0, 0, 9.053135
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_38_086.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_38_086.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_38_086.jpg, -0.4530721, 0, 0, 8.915829
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_38_249.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_38_249.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_38_249.jpg, 0, 0, 0, 8.720359
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_38_425.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_38_425.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_38_425.jpg, 0, 0, 0, 8.563074
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_38_581.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_38_581.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_38_581.jpg, 0, 0, 0, 8.425981
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_38_745.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_38_745.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_38_745.jpg, 0, 0, 0, 8.291084
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_38_917.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_38_917.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_38_917.jpg, 0, 0, 0, 8.158346
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_39_087.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_39_087.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_39_087.jpg, 0, 0, 0, 8.009873
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_39_255.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_39_255.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_39_255.jpg, 0, 0, 0, 7.878482
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_39_423.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_39_423.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_39_423.jpg, 0, 0, 0, 7.733237
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_39_631.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_39_631.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_39_631.jpg, 0.6176898, 0, 0, 7.368138
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_39_802.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_39_802.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_39_802.jpg, 0.1059246, 0, 0, 7.204287
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_39_974.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_39_974.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_39_974.jpg, 0, 0, 0, 7.08367
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_40_174.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_40_174.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_40_174.jpg, 0, 0, 0, 6.938317
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_40_346.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_40_346.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_40_346.jpg, 0, 0, 0, 6.809621
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_40_514.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_40_514.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_40_514.jpg, 0.502893, 0, 0, 6.580345
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_40_677.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_40_677.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_40_677.jpg, 0.01328728, 0, 0, 6.436233
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_40_844.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_40_844.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_40_844.jpg, 0, 0, 0, 6.31897
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_41_000.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_41_000.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_41_000.jpg, 0, 0, 0, 6.217244
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_41_175.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_41_175.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_41_175.jpg, 0, 0, 0, 6.117133
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_41_351.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_41_351.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_41_351.jpg, 0, 0, 0, 6.006406
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_41_515.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_41_515.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_41_515.jpg, 0, 0, 0.4915446, 4.577252
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_41_681.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_41_681.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_41_681.jpg, 0, 0, 0, 4.488619
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_41_850.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_41_850.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_41_850.jpg, 0, 0, 0, 4.416255
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_42_015.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_42_015.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_42_015.jpg, 0, 0, 0, 4.345952
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_42_202.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_42_202.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_42_202.jpg, 0, 0, 0, 4.260172
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_42_358.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_42_358.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_42_358.jpg, -0.4719745, 0, 0, 4.12864
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_42_531.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_42_531.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_42_531.jpg, 0, 0, 0, 4.032369
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_42_697.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_42_697.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_42_697.jpg, 0, 0, 0, 3.968085
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_42_861.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_42_861.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_42_861.jpg, 0, 0, 0, 3.896985
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_43_016.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_43_016.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_43_016.jpg, 0, 0, 0, 3.842571
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_43_193.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_43_193.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_43_193.jpg, 0, 0, 0, 3.773731
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_43_356.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_43_356.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_43_356.jpg, 0, 0, 0, 3.713578
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_43_522.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_43_522.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_43_522.jpg, 0, 0, 0, 3.647058
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_43_695.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_43_695.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_43_695.jpg, 0, 0, 0, 3.588932
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_43_877.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_43_877.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_43_877.jpg, 0, 0.5562177, 0, 4.713945
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_44_033.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_44_033.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_44_033.jpg, 0, 1, 0, 6.542642
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_44_189.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_44_189.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_44_189.jpg, 0, 1, 0, 8.363359
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_44_364.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_44_364.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_44_364.jpg, 0, 1, 0, 10.37782
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_44_548.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_44_548.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_44_548.jpg, 0, 0.4613959, 0, 11.23888
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_44_711.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_44_711.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_44_711.jpg, 0, 0, 0, 11.0987
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_44_887.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_44_887.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_44_887.jpg, 0, 0, 0, 10.89923
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_45_054.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_45_054.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_45_054.jpg, 0, 0, 0, 10.72497
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_45_216.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_45_216.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_45_216.jpg, 0, 0, 0, 10.5535
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_45_391.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_45_391.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_45_391.jpg, 0, 0, 0, 10.36388
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_45_565.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_45_565.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_45_565.jpg, 0, 0, 0, 10.17767
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_45_737.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_45_737.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_45_737.jpg, 0, 0, 0, 10.01497
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_45_903.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_45_903.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_45_903.jpg, 0, 0, 0, 9.83645
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_46_058.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_46_058.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_46_058.jpg, 0, 0, 0, 9.680785
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_46_220.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_46_220.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_46_220.jpg, 0, 0, 0, 9.527566
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_46_391.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_46_391.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_46_391.jpg, 0, 0, 0, 9.376371
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_46_553.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_46_553.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_46_553.jpg, 0, 0, 0, 9.227551
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_46_715.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_46_715.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_46_715.jpg, 0, 0, 0, 9.081109
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_46_892.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_46_892.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_46_892.jpg, 0, 0, 0, 8.919191
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_47_048.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_47_048.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_47_048.jpg, -0.4681047, 0, 0, 8.640986
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_47_220.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_47_220.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_47_220.jpg, 0, 0, 0, 8.447025
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_47_374.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_47_374.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_47_374.jpg, 0, 0, 0, 8.328617
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_47_532.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_47_532.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_47_532.jpg, 0, 0, 0, 8.195279
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_47_706.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_47_706.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_47_706.jpg, 0, 0, 0, 8.047827
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_47_876.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_47_876.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_47_876.jpg, 0, 0, 0, 7.918985
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_48_054.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_48_054.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_48_054.jpg, -0.5328537, 0, 0, 7.616387
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_48_267.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_48_267.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_48_267.jpg, 0, 0, 0, 7.3994
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_48_435.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_48_435.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_48_435.jpg, 0, 0, 0, 7.28091
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_48_603.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_48_603.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_48_603.jpg, 0, 0, 0, 7.14991
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_48_775.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_48_775.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_48_775.jpg, 0, 0, 0, 7.035448
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_48_941.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_48_941.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_48_941.jpg, 0, 0, 0, 6.908865
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_49_109.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_49_109.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_49_109.jpg, 0, 0, 0, 6.79826
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_49_281.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_49_281.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_49_281.jpg, 0, 0.5134608, 0, 7.761342
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_49_449.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_49_449.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_49_449.jpg, 0, 1, 0, 9.530212
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_49_624.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_49_624.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_49_624.jpg, 0, 1, 0, 11.62259
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_49_797.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_49_797.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_49_797.jpg, 0, 0.4786462, 0, 12.47197
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_50_007.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_50_007.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_50_007.jpg, 0, 0, 0, 11.82633
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_50_171.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_50_171.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_50_171.jpg, 0, 0, 0, 11.64042
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_50_345.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_50_345.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_50_345.jpg, 0, 0, 0, 11.93387
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_50_526.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_50_526.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_50_526.jpg, -0.5461527, 0, 0, 11.3557
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_50_645.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_50_645.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_50_645.jpg, -0.06512673, 0, 0, 11.05614
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_50_816.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_50_816.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_50_816.jpg, 0, 0, 0, 10.8756
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_50_994.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_50_994.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_50_994.jpg, 0, 0, 0, 10.67982
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_51_146.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_51_146.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_51_146.jpg, 0, 0, 0, 10.50882
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_51_305.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_51_305.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_51_305.jpg, 0, 0, 0, 10.34056
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_51_469.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_51_469.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_51_469.jpg, 0, 0, 0, 10.17499
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_51_632.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_51_632.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_51_632.jpg, 0, 0, 0, 10.01208
